Line No,Source,Address,Source_1,Warp Stall Sampling (All Samples),Warp Stall Sampling (Not-issued Samples),# Samples,Instructions Executed,Thread Instructions Executed,Predicated-On Thread Instructions Executed,Avg. Threads Executed,Avg. Predicated-On Threads Executed,Divergent Branches,Address Space,Access Operation,Access Size,L1 Tag Requests Global,L1 Conflicts Shared N-Way,L1 Wavefronts Shared Excessive,L1 Wavefronts Shared,L1 Wavefronts Shared Ideal,L2 Theoretical Sectors Global Excessive,L2 Theoretical Sectors Global,L2 Theoretical Sectors Global Ideal,L2 Theoretical Sectors Local,L2 Explicit Evict Policies,L2 Explicit Hit Policy Evict First,L2 Explicit Hit Policy Evict Last,L2 Explicit Hit Policy Evict Normal,L2 Explicit Hit Policy Evict Normal Demote,L2 Explicit Miss Policy Evict First,L2 Explicit Miss Policy Evict Normal,stall_barrier,stall_branch_resolving,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_branch_resolving (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued),Kernel_Name,VR_dispatch_id
201,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,81,74,81,54000,1728000,1728000,864,864,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,5,0,0,6,0,0,33,0,0,0,0,37,0,0,0,0,0,0,5,0,0,4,0,0,28,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",61
297,},-,-,103,92,103,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,1,0,0,0,0,95,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
295,d_output[i] = (float)X * k_2powneg32;,-,-,239270,176442,239270,499968000,15998976000,15998976000,512,512,0,Global,Store,32,31248000,0,0,0,0,0,124992000,124992000,0,,0,0,0,0,0,0,0,0,4,0,0,0,0,303,0,37,0,0,310,13054,40122,0,0,185440,0,0,4,0,0,0,0,301,0,32,0,0,0,0,33664,0,0,142441,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
294,X ^= v_log2stridem1 ^ v[__ffs(~((i - stride) | v_stridemask)) - 1];,-,-,514415,372309,514415,1187424000,37997568000,37997568000,1216,1216,0,Shared,Load,32,0,1,0,31248000,31248000,0,0,0,0,,0,0,0,0,0,0,0,5052,0,0,0,0,8357,791,0,0,0,1740,455,31517,38711,0,0,427792,0,4045,0,0,0,0,6620,784,0,0,0,1396,0,0,32850,0,0,326614,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
286,for (unsigned int i = i0 + stride ; i < n_vectors ; i += stride),-,-,198853,139688,198853,500000000,16000000000,15000064000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4955,0,0,0,0,11,192,0,0,0,2,84,13192,0,0,0,180417,0,3661,0,0,0,0,9,188,0,0,0,2,0,0,0,0,0,135828,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
284,unsigned int v_stridemask = stride - 1;,-,-,0,0,0,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
283,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,25,18,25,66000,2112000,2112000,1056,1056,0,Shared,Load,32,0,1,0,2000,2000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
256,d_output[i0] = (float)X * k_2powneg32;,-,-,21,14,21,40000,1280000,1280000,640,640,0,Global,Store,32,2000,0,0,0,0,0,8000,8000,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
254,if (i0 < n_vectors),-,-,13,6,13,10000,320000,256000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
251,g = g >> 1;,-,-,11,9,11,24000,768000,768000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
250,X ^= mask & v[k];,-,-,166,118,166,312000,9984000,9984000,832,832,0,Shared,Load,32,0,1,0,12000,12000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,13,0,0,138,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,108,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
249,mask = - (g & 1);,-,-,16,10,16,60000,1920000,1920000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
243,for (unsigned int k = 0 ; k < __ffs(stride) - 1 ; k++),-,-,142,99,142,364000,11648000,11264000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,127,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,91,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
240,unsigned int X = 0;,-,-,3,1,3,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
234,unsigned int g = i0 ^ (i0 >> 1);,-,-,1,1,1,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
229,int stride = gridDim.x * blockDim.x;,-,-,0,0,0,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
228,int i0     = threadIdx.x + blockIdx.x * blockDim.x;,-,-,27,25,27,16000,512000,512000,256,256,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
223,__syncthreads();,-,-,0,0,0,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
219,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,50,39,50,42000,1344000,1344000,1344,1344,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,3,0,0,29,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,25,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
217,if (threadIdx.x < n_directions),-,-,0,0,0,11000,352000,320000,192,176,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
212,d_output += n_vectors * blockIdx.y;,-,-,20,12,20,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
211,d_directions += n_directions * blockIdx.y;,-,-,12,8,12,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
201,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,76,73,76,54000,1728000,1728000,864,864,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,7,0,0,23,0,0,0,0,46,0,0,0,0,0,0,0,0,0,7,0,0,20,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",62
297,},-,-,87,75,87,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,0,75,0,0,0,0,1,0,0,0,8,0,3,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,8,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
295,d_output[i] = (float)X * k_2powneg32;,-,-,239418,176445,239418,499968000,15998976000,15998976000,512,512,0,Global,Store,32,31248000,0,0,0,0,0,124992000,124992000,0,,0,0,0,0,0,0,0,0,8,0,0,0,0,293,0,48,0,0,311,13379,40562,0,0,184817,0,0,8,0,0,0,0,291,0,46,0,0,0,0,34061,0,0,142039,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
294,X ^= v_log2stridem1 ^ v[__ffs(~((i - stride) | v_stridemask)) - 1];,-,-,515089,372480,515089,1187424000,37997568000,37997568000,1216,1216,0,Shared,Load,32,0,1,0,31248000,31248000,0,0,0,0,,0,0,0,0,0,0,0,4932,0,0,0,0,8457,855,0,0,0,1755,453,31614,38070,0,0,428953,0,3847,0,0,0,0,6734,845,0,0,0,1440,0,0,32230,0,0,327384,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
286,for (unsigned int i = i0 + stride ; i < n_vectors ; i += stride),-,-,198459,139671,198459,500000000,16000000000,15000064000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5020,1,0,0,0,8,205,0,0,0,0,77,13246,0,0,0,179902,0,3691,1,0,0,0,7,204,0,0,0,0,0,0,0,0,0,135768,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
284,unsigned int v_stridemask = stride - 1;,-,-,2,1,2,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
283,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,50,35,50,66000,2112000,2112000,1056,1056,0,Shared,Load,32,0,1,0,2000,2000,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,6,0,0,39,0,1,0,0,0,0,2,0,0,0,0,1,0,0,5,0,0,26,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
256,d_output[i0] = (float)X * k_2powneg32;,-,-,16,12,16,40000,1280000,1280000,640,640,0,Global,Store,32,2000,0,0,0,0,0,8000,8000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
254,if (i0 < n_vectors),-,-,0,0,0,10000,320000,256000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
251,g = g >> 1;,-,-,3,2,3,24000,768000,768000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
250,X ^= mask & v[k];,-,-,123,83,123,312000,9984000,9984000,832,832,0,Shared,Load,32,0,1,0,12000,12000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,65,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
249,mask = - (g & 1);,-,-,28,19,28,60000,1920000,1920000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
243,for (unsigned int k = 0 ; k < __ffs(stride) - 1 ; k++),-,-,137,95,137,364000,11648000,11264000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,123,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
240,unsigned int X = 0;,-,-,1,1,1,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
234,unsigned int g = i0 ^ (i0 >> 1);,-,-,6,3,6,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
229,int stride = gridDim.x * blockDim.x;,-,-,16,13,16,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
228,int i0     = threadIdx.x + blockIdx.x * blockDim.x;,-,-,27,25,27,16000,512000,512000,256,256,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
223,__syncthreads();,-,-,10,8,10,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
219,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,15,13,15,42000,1344000,1344000,1344,1344,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
217,if (threadIdx.x < n_directions),-,-,26,21,26,11000,352000,320000,192,176,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
212,d_output += n_vectors * blockIdx.y;,-,-,5,4,5,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
211,d_directions += n_directions * blockIdx.y;,-,-,2,1,2,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
201,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,58,45,58,54000,1728000,1728000,864,864,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,3,0,0,37,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,28,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",63
297,},-,-,102,97,102,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,13,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
295,d_output[i] = (float)X * k_2powneg32;,-,-,239319,176076,239319,499968000,15998976000,15998976000,512,512,0,Global,Store,32,31248000,0,0,0,0,0,124992000,124992000,0,,0,0,0,0,0,0,0,0,8,0,0,0,0,298,0,27,0,0,310,13316,40501,0,0,184859,0,0,8,0,0,0,0,294,0,26,0,0,0,0,34137,0,0,141611,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
294,X ^= v_log2stridem1 ^ v[__ffs(~((i - stride) | v_stridemask)) - 1];,-,-,514952,372324,514952,1187424000,37997568000,37997568000,1216,1216,0,Shared,Load,32,0,1,0,31248000,31248000,0,0,0,0,,0,0,0,0,0,0,0,5039,0,0,0,0,8527,891,0,0,0,1713,434,31609,37929,0,0,428810,0,3897,0,0,0,0,6805,888,0,0,0,1414,0,0,32315,0,0,327005,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
286,for (unsigned int i = i0 + stride ; i < n_vectors ; i += stride),-,-,198338,139517,198338,500000000,16000000000,15000064000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4931,0,0,0,0,6,240,0,0,0,1,57,13403,0,0,0,179700,0,3612,0,0,0,0,6,239,0,0,0,1,0,0,0,0,0,135659,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
284,unsigned int v_stridemask = stride - 1;,-,-,6,4,6,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
283,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,35,25,35,66000,2112000,2112000,1056,1056,0,Shared,Load,32,0,1,0,2000,2000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,5,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,17,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
256,d_output[i0] = (float)X * k_2powneg32;,-,-,0,0,0,40000,1280000,1280000,640,640,0,Global,Store,32,2000,0,0,0,0,0,8000,8000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
254,if (i0 < n_vectors),-,-,0,0,0,10000,320000,256000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
251,g = g >> 1;,-,-,9,6,9,24000,768000,768000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
250,X ^= mask & v[k];,-,-,170,113,170,312000,9984000,9984000,832,832,0,Shared,Load,32,0,1,0,12000,12000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,9,0,0,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,103,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
249,mask = - (g & 1);,-,-,24,16,24,60000,1920000,1920000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
243,for (unsigned int k = 0 ; k < __ffs(stride) - 1 ; k++),-,-,128,88,128,364000,11648000,11264000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,109,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
240,unsigned int X = 0;,-,-,1,1,1,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
234,unsigned int g = i0 ^ (i0 >> 1);,-,-,3,1,3,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
229,int stride = gridDim.x * blockDim.x;,-,-,0,0,0,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
228,int i0     = threadIdx.x + blockIdx.x * blockDim.x;,-,-,17,16,17,16000,512000,512000,256,256,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
223,__syncthreads();,-,-,4,4,4,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
219,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,49,45,49,42000,1344000,1344000,1344,1344,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,4,0,0,10,0,0,0,0,0,0,34,0,0,0,0,0,0,0,2,0,0,9,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
217,if (threadIdx.x < n_directions),-,-,9,6,9,11000,352000,320000,192,176,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
212,d_output += n_vectors * blockIdx.y;,-,-,15,11,15,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
211,d_directions += n_directions * blockIdx.y;,-,-,15,11,15,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",64
